0
2001
# eps (GeV/fm^3)  P (GeV/fm^3)      s (fm^-3)      n_b (fm^-3)      x                T (GeV)       mu_b (GeV)     mu_s (GeV)      c_2^2            deps/dT|(n/s)
   0.0            0.0              0.0            0.0            0.0               0.0            0.0            0.0              0.0                       0.0
   0.3410000000   0.0562377020     2.5296505272   0.0000000000   0.0000000000	   0.1570326406   0.0000000000   0.0000000000	  0.15067789941869067        16.788464247106038     
   0.3430000000   0.0565390097     2.5423819128   0.0000000000   0.0000000000	   0.1571514522   0.0000000000   0.0000000000	  0.15062986653301860        16.878338747356938     
   0.3450000000   0.0568402218     2.5551037023   0.0000000000   0.0000000000	   0.1572696331   0.0000000000   0.0000000000	  0.15058233742513430        16.968150089556193     
   0.3470000000   0.0571413394     2.5678159607   0.0000000000   0.0000000000	   0.1573871903   0.0000000000   0.0000000000	  0.15053530468155485        17.057898584923421     
   0.3490000000   0.0574423633     2.5805187524   0.0000000000   0.0000000000	   0.1575041309   0.0000000000   0.0000000000	  0.15048876103626935        17.147584541713805     
   0.3510000000   0.0577432947     2.5932121410   0.0000000000   0.0000000000	   0.1576204616   0.0000000000   0.0000000000	  0.15044269936663682        17.237208265285169     
   0.3530000000   0.0580441344     2.6058961890   0.0000000000   0.0000000000	   0.1577361892   0.0000000000   0.0000000000	  0.15039711269100786        17.326770058005323     
   0.3550000000   0.0583448834     2.6185709584   0.0000000000   0.0000000000	   0.1578513204   0.0000000000   0.0000000000	  0.15035199416345144        17.416270219495960     
   0.3570000000   0.0586455427     2.6312365103   0.0000000000   0.0000000000	   0.1579658617   0.0000000000   0.0000000000	  0.15030733707156058        17.505709046537181     
   0.3590000000   0.0589461131     2.6438929052   0.0000000000   0.0000000000	   0.1580798194   0.0000000000   0.0000000000	  0.15026313483282927        17.595086833145452     
   0.3610000000   0.0592465955     2.6565402026   0.0000000000   0.0000000000	   0.1581931999   0.0000000000   0.0000000000	  0.15021938099165824        17.684403870590067     
   0.3630000000   0.0595469909     2.6691784616   0.0000000000   0.0000000000	   0.1583060095   0.0000000000   0.0000000000	  0.15017606921598475        17.773660447463623     
   0.3650000000   0.0598473000     2.6818077402   0.0000000000   0.0000000000	   0.1584182541   0.0000000000   0.0000000000	  0.15013319329447014        17.862856849696598     
   0.3670000000   0.0601475239     2.6944280960   0.0000000000   0.0000000000	   0.1585299398   0.0000000000   0.0000000000	  0.15009074713359596        17.951993360593658     
   0.3690000000   0.0604476633     2.7070395859   0.0000000000   0.0000000000	   0.1586410725   0.0000000000   0.0000000000	  0.15004872475464287        18.041070260892059     
   0.3710000000   0.0607477191     2.7196422658   0.0000000000   0.0000000000	   0.1587516581   0.0000000000   0.0000000000	  0.15000712029123869        18.130087828762001     
   0.3730000000   0.0610476920     2.7322361914   0.0000000000   0.0000000000	   0.1588617021   0.0000000000   0.0000000000	  0.14996592798650057        18.219046339864295     
   0.3750000000   0.0613475830     2.7448214174   0.0000000000   0.0000000000	   0.1589712104   0.0000000000   0.0000000000	  0.14992514219049724        18.307946067377717     
   0.3770000000   0.0616473928     2.7573979979   0.0000000000   0.0000000000	   0.1590801883   0.0000000000   0.0000000000	  0.14988475735773979        18.396787282032275     
   0.3790000000   0.0619471223     2.7699659866   0.0000000000   0.0000000000	   0.1591886414   0.0000000000   0.0000000000	  0.14984476804473087        18.485570252142292     
   0.3810000000   0.0622467721     2.7825254363   0.0000000000   0.0000000000	   0.1592965751   0.0000000000   0.0000000000	  0.14980516890760145        18.574295243637234     
   0.3830000000   0.0625463432     2.7950763993   0.0000000000   0.0000000000	   0.1594039946   0.0000000000   0.0000000000	  0.14976595469978188        18.662962520096180     
   0.3850000000   0.0628458362     2.8076189274   0.0000000000   0.0000000000	   0.1595109050   0.0000000000   0.0000000000	  0.14972712026982857        18.751572342770224     
   0.3870000000   0.0631452519     2.8201530716   0.0000000000   0.0000000000	   0.1596173117   0.0000000000   0.0000000000	  0.14968866055914817        18.840124970624693     
   0.3890000000   0.0634445911     2.8326788825   0.0000000000   0.0000000000	   0.1597232195   0.0000000000   0.0000000000	  0.14965057059994541        18.928620660360664     
   0.3910000000   0.0637438544     2.8451964100   0.0000000000   0.0000000000	   0.1598286335   0.0000000000   0.0000000000	  0.14961284551313853        19.017059666447206     
   0.3930000000   0.0640430427     2.8577057035   0.0000000000   0.0000000000	   0.1599335586   0.0000000000   0.0000000000	  0.14957548050637032        19.105442241148907     
   0.3950000000   0.0643421565     2.8702068119   0.0000000000   0.0000000000	   0.1600379996   0.0000000000   0.0000000000	  0.14953847087204289        19.193768634555425     
   0.3970000000   0.0646411968     2.8826997834   0.0000000000   0.0000000000	   0.1601419611   0.0000000000   0.0000000000	  0.14950181198543652        19.282039094608070     
   0.3990000000   0.0649401640     2.8951846659   0.0000000000   0.0000000000	   0.1602454480   0.0000000000   0.0000000000	  0.14946549930285669        19.370253867128046     
   0.4010000000   0.0652390590     2.9076615065   0.0000000000   0.0000000000	   0.1603484649   0.0000000000   0.0000000000	  0.14942952836366544        19.458413195344818     
   0.4030000000   0.0655378823     2.9201303520   0.0000000000   0.0000000000	   0.1604510161   0.0000000000   0.0000000000	  0.14939389477325607        19.546517321910247     
   0.4050000000   0.0658366347     2.9325912485   0.0000000000   0.0000000000	   0.1605531064   0.0000000000   0.0000000000	  0.14935859422424264        19.634566485950504     
   0.4070000000   0.0661353169     2.9450442419   0.0000000000   0.0000000000	   0.1606547400   0.0000000000   0.0000000000	  0.14932362247956482        19.722560925069626     
   0.4090000000   0.0664339294     2.9574893773   0.0000000000   0.0000000000	   0.1607559212   0.0000000000   0.0000000000	  0.14928897537454852        19.810500874898555     
   0.4110000000   0.0667324730     2.9699266994   0.0000000000   0.0000000000	   0.1608566545   0.0000000000   0.0000000000	  0.14925464881586964        19.898386569049958     
   0.4130000000   0.0670309482     2.9823562524   0.0000000000   0.0000000000	   0.1609569439   0.0000000000   0.0000000000	  0.14922063877922662        19.986218239247879     
   0.4150000000   0.0673293557     2.9947780803   0.0000000000   0.0000000000	   0.1610567938   0.0000000000   0.0000000000	  0.14918694130838772        20.073996115280920     
   0.4170000000   0.0676276962     3.0071922262   0.0000000000   0.0000000000	   0.1611562081   0.0000000000   0.0000000000	  0.14915355251360513        20.161720425044145     
   0.4190000000   0.0679259701     3.0195987330   0.0000000000   0.0000000000	   0.1612551909   0.0000000000   0.0000000000	  0.14912046857020345        20.249391394561993     
   0.4210000000   0.0682241782     3.0319976432   0.0000000000   0.0000000000	   0.1613537462   0.0000000000   0.0000000000	  0.14908768571720654        20.337009248010322     
   0.4230000000   0.0685223210     3.0443889987   0.0000000000   0.0000000000	   0.1614518779   0.0000000000   0.0000000000	  0.14905520025599145        20.424574207740037     
   0.4250000000   0.0688203992     3.0567728410   0.0000000000   0.0000000000	   0.1615495900   0.0000000000   0.0000000000	  0.14902300854898928        20.512086494298071     
   0.4270000000   0.0691184132     3.0691492113   0.0000000000   0.0000000000	   0.1616468862   0.0000000000   0.0000000000	  0.14899110701840493        20.599546326449737     
   0.4290000000   0.0694163638     3.0815181501   0.0000000000   0.0000000000	   0.1617437703   0.0000000000   0.0000000000	  0.14895949214498200        20.686953921199844     
   0.4310000000   0.0697142514     3.0938796979   0.0000000000   0.0000000000	   0.1618402460   0.0000000000   0.0000000000	  0.14892816046678534        20.774309493813828     
   0.4330000000   0.0700120766     3.1062338944   0.0000000000   0.0000000000	   0.1619363170   0.0000000000   0.0000000000	  0.14889710857803046        20.861613257837980     
   0.4350000000   0.0703098400     3.1185807790   0.0000000000   0.0000000000	   0.1620319869   0.0000000000   0.0000000000	  0.14886633312792624        20.948865425120452     
   0.4370000000   0.0706075421     3.1309203909   0.0000000000   0.0000000000	   0.1621272593   0.0000000000   0.0000000000	  0.14883583081954940        21.036066205831396     
   0.4390000000   0.0709051834     3.1432527687   0.0000000000   0.0000000000	   0.1622221377   0.0000000000   0.0000000000	  0.14880559840876498        21.123215808481838     
   0.4410000000   0.0712027646     3.1555779506   0.0000000000   0.0000000000	   0.1623166255   0.0000000000   0.0000000000	  0.14877563270314401        21.210314439943499     
   0.4430000000   0.0715002861     3.1678959746   0.0000000000   0.0000000000	   0.1624107263   0.0000000000   0.0000000000	  0.14874593056093058        21.297362305468340     
   0.4450000000   0.0717977485     3.1802068782   0.0000000000   0.0000000000	   0.1625044433   0.0000000000   0.0000000000	  0.14871648889002051        21.384359608707026     
   0.4470000000   0.0720951522     3.1925106984   0.0000000000   0.0000000000	   0.1625977800   0.0000000000   0.0000000000	  0.14868730464697721        21.471306551727174     
   0.4490000000   0.0723924979     3.2048074722   0.0000000000   0.0000000000	   0.1626907396   0.0000000000   0.0000000000	  0.14865837483655042        21.558203335089942     
   0.4510000000   0.0726897859     3.2170972358   0.0000000000   0.0000000000	   0.1627833253   0.0000000000   0.0000000000	  0.14862969650876476        21.645050157637510     
   0.4530000000   0.0729870168     3.2293800255   0.0000000000   0.0000000000	   0.1628755404   0.0000000000   0.0000000000	  0.14860126676094881        21.731847216854963     
   0.4550000000   0.0732841911     3.2416558768   0.0000000000   0.0000000000	   0.1629673880   0.0000000000   0.0000000000	  0.14857308273487618        21.818594708659091     
   0.4570000000   0.0735813093     3.2539248252   0.0000000000   0.0000000000	   0.1630588713   0.0000000000   0.0000000000	  0.14854514161636889        21.905292827472397     
   0.4590000000   0.0738783718     3.2661869057   0.0000000000   0.0000000000	   0.1631499933   0.0000000000   0.0000000000	  0.14851744063444508        21.991941766240455     
   0.4610000000   0.0741753792     3.2784421530   0.0000000000   0.0000000000	   0.1632407571   0.0000000000   0.0000000000	  0.14848997706048361        22.078541716447535     
   0.4630000000   0.0744723318     3.2906906015   0.0000000000   0.0000000000	   0.1633311657   0.0000000000   0.0000000000	  0.14846274820740110        22.165092868134469     
   0.4650000000   0.0747692303     3.3029322852   0.0000000000   0.0000000000	   0.1634212220   0.0000000000   0.0000000000	  0.14843575142885745        22.251595409913630     
   0.4670000000   0.0750660750     3.3151672378   0.0000000000   0.0000000000	   0.1635109290   0.0000000000   0.0000000000	  0.14840898411847508        22.338049528985405     
   0.4690000000   0.0753628664     3.3273954928   0.0000000000   0.0000000000	   0.1636002896   0.0000000000   0.0000000000	  0.14838244370907672        22.424455411153833     
   0.4710000000   0.0756596049     3.3396170832   0.0000000000   0.0000000000	   0.1636893066   0.0000000000   0.0000000000	  0.14835612767193998        22.510813240842065     
   0.4730000000   0.0759562910     3.3518320418   0.0000000000   0.0000000000	   0.1637779829   0.0000000000   0.0000000000	  0.14833003351607249        22.597123201107379     
   0.4750000000   0.0762529251     3.3640404011   0.0000000000   0.0000000000	   0.1638663212   0.0000000000   0.0000000000	  0.14830415878750036        22.683385473656461     
   0.4770000000   0.0765495077     3.3762421933   0.0000000000   0.0000000000	   0.1639543244   0.0000000000   0.0000000000	  0.14827850106857185        22.769600238860178     
   0.4790000000   0.0768460393     3.3884374504   0.0000000000   0.0000000000	   0.1640419950   0.0000000000   0.0000000000	  0.14825305797728164        22.855767675768139     
   0.4810000000   0.0771425201     3.4006262037   0.0000000000   0.0000000000	   0.1641293358   0.0000000000   0.0000000000	  0.14822782716660596        22.941887962122934     
   0.4830000000   0.0774389507     3.4128084848   0.0000000000   0.0000000000	   0.1642163494   0.0000000000   0.0000000000	  0.14820280632385274        23.027961274374345     
   0.4850000000   0.0777353314     3.4249843245   0.0000000000   0.0000000000	   0.1643030385   0.0000000000   0.0000000000	  0.14817799317003300        23.113987787693514     
   0.4870000000   0.0780316628     3.4371537537   0.0000000000   0.0000000000	   0.1643894056   0.0000000000   0.0000000000	  0.14815338545923357        23.199967675986453     
   0.4890000000   0.0783279451     3.4493168029   0.0000000000   0.0000000000	   0.1644754534   0.0000000000   0.0000000000	  0.14812898097801822        23.285901111907702     
   0.4910000000   0.0786241788     3.4614735021   0.0000000000   0.0000000000	   0.1645611842   0.0000000000   0.0000000000	  0.14810477754483056        23.371788266873686     
   0.4930000000   0.0789203643     3.4736238814   0.0000000000   0.0000000000	   0.1646466007   0.0000000000   0.0000000000	  0.14808077300941522        23.457629311076257     
   0.4950000000   0.0792165020     3.4857679703   0.0000000000   0.0000000000	   0.1647317053   0.0000000000   0.0000000000	  0.14805696525225528        23.543424413494503     
   0.4970000000   0.0795125923     3.4979057984   0.0000000000   0.0000000000	   0.1648165003   0.0000000000   0.0000000000	  0.14803335218401151        23.629173741909469     
   0.4990000000   0.0798086355     3.5100373946   0.0000000000   0.0000000000	   0.1649009883   0.0000000000   0.0000000000	  0.14800993174498392        23.714877462915130     
   0.5010000000   0.0801046321     3.5221627880   0.0000000000   0.0000000000	   0.1649851716   0.0000000000   0.0000000000	  0.14798670190458058        23.800535741931622     
   0.5030000000   0.0804005824     3.5342820071   0.0000000000   0.0000000000	   0.1650690525   0.0000000000   0.0000000000	  0.14796366066080124        23.886148743217262     
   0.5050000000   0.0806964869     3.5463950804   0.0000000000   0.0000000000	   0.1651526334   0.0000000000   0.0000000000	  0.14794080603972506        23.971716629880902     
   0.5070000000   0.0809923458     3.5585020359   0.0000000000   0.0000000000	   0.1652359166   0.0000000000   0.0000000000	  0.14791813609501486        24.057239563893841     
   0.5090000000   0.0812881595     3.5706029015   0.0000000000   0.0000000000	   0.1653189043   0.0000000000   0.0000000000	  0.14789564890743334        24.142717706101475     
